Country,Date,CPI Inflation,Exchange Rate, Lending Interest Rate,World Oil Price,Global Economic Activity,wop_lag1,wop_lag2,gea_lag1,wop_pct_change,oil_moving_average,gea_moving_average,wop_volatility,Global_Pressure_Index
ALGERIA,01/01/2004,6.209550464,71.5743,8.0,34.14636364,122.30401,32.20434783,30.9625,109.94607,0.060302907553088314,31.1659058,103.88111233333332,0.9531582435663745,-1.8520132557424396
ALGERIA,01/02/2004,4.157793681,71.4398,8.0,34.722,126.39644,34.14636364,32.20434783,122.30401,0.016857911022937877,32.437737156666664,111.39650333333334,1.6047117662932713,-1.8806924341071278
ALGERIA,01/03/2004,6.428823115,71.4498,8.0,36.76086957,120.31828,34.722,34.14636364,126.39644,0.05871981942284421,33.690903823333336,119.54884,1.3191761996507683,-1.6555118685399965
ALGERIA,01/04/2004,5.482340538,71.5424,8.0,36.71909091,106.95836,36.76086957,34.722,120.31828,-0.001136498142962683,35.20974440333333,123.00624333333333,1.3738017567096743,-1.4594794804212035
ALGERIA,01/05/2004,3.78252628,71.4396,8.0,40.27285714,84.518948,36.71909091,36.76086957,106.95836,0.09678252216838445,36.06732016,117.89102666666668,1.1652686873784517,-0.9743730783775281
ALGERIA,01/06/2004,2.16276669,71.488,8.0,38.04136364,62.872854,40.27285714,36.71909091,84.518948,-0.05540936646840544,37.917605873333336,103.93186266666667,2.0398143937522977,-0.7637132526304107
ALGERIA,01/07/2004,2.961267606,72.627,8.0,40.685,89.313854,38.04136364,40.27285714,62.872854,0.06949373279616755,38.344437230000004,84.78338733333332,1.7961636353875756,-1.0174038623649544
ALGERIA,01/08/2004,1.65279223,72.6106,8.0,44.93590909,99.276486,40.685,38.04136364,89.313854,0.10448344819958222,39.66640692666667,78.90188533333334,1.4223360000075647,-0.9268411253712592
ALGERIA,01/09/2004,3.443098447,72.5831,8.0,45.86090909,98.453332,44.93590909,40.685,99.276486,0.020584873405973703,41.22075757666667,83.82106466666667,3.478356850043666,-0.8717343550526941
ALGERIA,01/10/2004,3.101631543,73.0284,8.0,53.16714286,107.27214,45.86090909,44.93590909,98.453332,0.15931288574462932,43.82727272666667,95.681224,2.76031061052281,-0.5525629249417772
